Node 1	Node 2	Date	% Error	Value	Threshold	Threshold Adhered To
chromium	335943118042207	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042207	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042208	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042209	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-09-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042210	1994-09-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042211	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042212	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042213	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042214	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042216	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042217	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042218	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042219	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-10	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-11	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-12	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-13	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-16	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-23	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-24	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-28	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-29	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1993-08-30	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-04	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-05	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-06	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-07	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-08	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-04-21	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042221	1994-06-01	249.00000000000003	5.0	0.02	CA_PHG
chromium	335943118042223	1993-08-10	49.0	1.0	0.02	CA_PHG
chromium	335943118042223	1993-08-11	49.0	1.0	0.02	CA_PHG
