Site	Pollutant	Date	% Error	Value	Threshold	Threshold Adhered To
344752118241901	aluminum	2012-08-23	116.4	5870.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	3779.0	189000.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	187.6	9430.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	265.0	13300.0	50.0	USEPA_Sec_MCL
344752118241901	aluminum	2012-08-23	10959.0	548000.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	247.0	12400.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	1935.0	96800.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	5439.0	272000.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	209.0	10500.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	633.0	31700.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	22999.0	1150000.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	68.6	3480.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	641.0	32100.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	19459.0	973000.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	104.2	5260.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	467.0	23400.0	50.0	USEPA_Sec_MCL
344751118241802	aluminum	2012-08-23	13199.0	660000.0	50.0	USEPA_Sec_MCL
344753118241801	aluminum	2012-08-23	263.0	13200.0	50.0	USEPA_Sec_MCL
344753118241801	aluminum	2012-08-23	40.4	2070.0	50.0	USEPA_Sec_MCL
344753118241801	aluminum	2012-08-23	1041.0	52100.0	50.0	USEPA_Sec_MCL
344753118241801	aluminum	2012-08-23	365.0	18300.0	50.0	USEPA_Sec_MCL
344753118241801	aluminum	2012-08-23	13279.0	664000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	641.0	32100.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	4979.0	249000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	67199.0	3360000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	505.0	25300.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	781.0	39100.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	20599.0	1030000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	255.0	12800.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	16.3	865.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	609.0	30500.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	239.0	12000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	9319.0	466000.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	0.32	66.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	243.0	12200.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	347.0	17400.0	50.0	USEPA_Sec_MCL
344752118241902	aluminum	2012-08-23	10519.0	526000.0	50.0	USEPA_Sec_MCL
344753118241701	aluminum	2012-08-23	351.0	17600.0	50.0	USEPA_Sec_MCL
344753118241701	aluminum	2012-08-23	58.0	2950.0	50.0	USEPA_Sec_MCL
344753118241701	aluminum	2012-08-23	1049.0	52500.0	50.0	USEPA_Sec_MCL
344753118241701	aluminum	2012-08-23	343.0	17200.0	50.0	USEPA_Sec_MCL
344753118241701	aluminum	2012-08-23	11039.0	552000.0	50.0	USEPA_Sec_MCL
344753118241601	aluminum	2012-08-23	1.2	110.0	50.0	USEPA_Sec_MCL
344753118241601	aluminum	2012-08-23	3.98	249.0	50.0	USEPA_Sec_MCL
344753118241601	aluminum	2012-08-23	225.0	11300.0	50.0	USEPA_Sec_MCL
344753118241601	aluminum	2012-08-23	251.0	12600.0	50.0	USEPA_Sec_MCL
344753118241601	aluminum	2012-08-23	8479.0	424000.0	50.0	USEPA_Sec_MCL
342632118084501	aluminum	2010-01-19	4.1	255.0	50.0	USEPA_Sec_MCL
341732118171101	aluminum	2009-12-08	0.39	69.5	50.0	USEPA_Sec_MCL
342505118053701	aluminum	2010-01-19	2.06	153.0	50.0	USEPA_Sec_MCL
335535118124002	aluminum	2014-10-16	0.025999999999999943	51.3	50.0	USEPA_Sec_MCL
344751118241802	selenium	2012-08-23	0.036666666666666715	31.1	30.0	CA_PHG
11103010	selenium	1977-07-26	0.06666666666666667	32.0	30.0	CA_PHG
336626118255150	bromacil	2007-08-28	29.714285714285715	2150.0	70.0	USEPA_HA_NonCancer
336626118255150	prometon	2007-08-28	0.9545454545454546	215.0	110.0	USEPA_IRIS_RfD
334815118184701	radium-226	2014-09-25	88.47368421052632	1.7	0.019	USEPA_MCL_Goal
334815118184702	radium-226	2014-09-25	35.84210526315789	0.7	0.019	USEPA_MCL_Goal
334815118184704	radium-226	2014-09-25	17.421052631578945	0.35	0.019	USEPA_MCL_Goal
335100118120401	radium-226	2014-09-18	3.210526315789474	0.08	0.019	USEPA_MCL_Goal
335100118120404	radium-226	2014-09-18	9.526315789473685	0.2	0.019	USEPA_MCL_Goal
335801118213101	radium-226	2014-09-29	51.631578947368425	1.0	0.019	USEPA_MCL_Goal
335801118213103	radium-226	2014-09-29	15.31578947368421	0.31	0.019	USEPA_MCL_Goal
340040118100901	radium-226	2014-09-23	114.78947368421053	2.2	0.019	USEPA_MCL_Goal
340040118100904	radium-226	2014-09-23	25.31578947368421	0.5	0.019	USEPA_MCL_Goal
334657118160002	radium-226	2014-11-25	7.947368421052633	0.17	0.019	USEPA_MCL_Goal
334657118160004	radium-226	2014-10-28	3.210526315789474	0.08	0.019	USEPA_MCL_Goal
334615118131001	radium-226	2014-10-01	3.7368421052631575	0.09	0.019	USEPA_MCL_Goal
340027118071901	radium-226	2014-09-22	8.473684210526317	0.18	0.019	USEPA_MCL_Goal
334445118125301	radium-226	2014-09-21	10.052631578947368	0.21	0.019	USEPA_MCL_Goal
334837118085701	radium-226	2014-09-25	3.7368421052631575	0.09	0.019	USEPA_MCL_Goal
334837118085704	radium-226	2014-09-25	4.2631578947368425	0.1	0.019	USEPA_MCL_Goal
335235118175901	radium-226	2014-09-24	3.210526315789474	0.08	0.019	USEPA_MCL_Goal
335235118175903	radium-226	2014-09-24	8.473684210526317	0.18	0.019	USEPA_MCL_Goal
335235118175904	radium-226	2014-09-24	4.2631578947368425	0.1	0.019	USEPA_MCL_Goal
334747118132303	radium-226	2014-09-30	3.210526315789474	0.08	0.019	USEPA_MCL_Goal
334737118101901	radium-226	2014-09-19	3.7368421052631575	0.09	0.019	USEPA_MCL_Goal
334737118101905	radium-226	2014-09-19	6.894736842105264	0.15	0.019	USEPA_MCL_Goal
334944118203301	radium-226	2014-09-23	56.894736842105274	1.1	0.019	USEPA_MCL_Goal
334944118203304	radium-226	2014-09-23	4.2631578947368425	0.1	0.019	USEPA_MCL_Goal
335126118155801	radium-226	2014-09-26	4.2631578947368425	0.1	0.019	USEPA_MCL_Goal
335126118155803	radium-226	2014-09-26	2.68421052631579	0.07	0.019	USEPA_MCL_Goal
335236118232101	radium-226	2014-09-24	56.894736842105274	1.1	0.019	USEPA_MCL_Goal
335236118232105	radium-226	2014-09-24	3.7368421052631575	0.09	0.019	USEPA_MCL_Goal
335555118204001	radium-226	2014-09-28	8.473684210526317	0.18	0.019	USEPA_MCL_Goal
335555118204003	radium-226	2014-09-28	3.7368421052631575	0.09	0.019	USEPA_MCL_Goal
335555118204005	radium-226	2014-09-28	9.526315789473685	0.2	0.019	USEPA_MCL_Goal
335716118135101	radium-226	2014-09-22	8.473684210526317	0.18	0.019	USEPA_MCL_Goal
335440118081101	radium-226	2006-08-14	5.631578947368421	0.126	0.019	USEPA_MCL_Goal
335817118051301	radium-226	2006-08-16	1.9473684210526319	0.056	0.019	USEPA_MCL_Goal
340148118030901	radium-226	2005-06-14	3.0	0.076	0.019	USEPA_MCL_Goal
340233118011301	radium-226	2005-06-21	1.9473684210526319	0.056	0.019	USEPA_MCL_Goal
340303117434701	radium-226	2007-01-30	0.9473684210526315	0.037	0.019	USEPA_MCL_Goal
340333117431001	radium-226	2011-06-02	0.3157894736842106	0.025	0.019	USEPA_MCL_Goal
340552117584003	radium-226	2005-07-13	2.5789473684210527	0.068	0.019	USEPA_MCL_Goal
340607118034801	radium-226	2005-06-22	1.4210526315789473	0.046	0.019	USEPA_MCL_Goal
340618117573401	radium-226	2005-07-14	3.052631578947368	0.077	0.019	USEPA_MCL_Goal
340652117504101	radium-226	2005-07-11	3.5263157894736836	0.086	0.019	USEPA_MCL_Goal
340703117421901	radium-226	2011-06-14	1.105263157894737	0.04	0.019	USEPA_MCL_Goal
340742118144801	radium-226	2005-06-09	1.9473684210526319	0.056	0.019	USEPA_MCL_Goal
340835118055401	radium-226	2005-06-15	4.473684210526316	0.104	0.019	USEPA_MCL_Goal
343144117572901	radium-226	2008-03-04	0.3684210526315789	0.026	0.019	USEPA_MCL_Goal
343331118014901	radium-226	2008-01-28	0.26315789473684215	0.024	0.019	USEPA_MCL_Goal
343717118063601	radium-226	2008-03-19	0.10526315789473693	0.021	0.019	USEPA_MCL_Goal
343932118144001	radium-226	2008-03-06	3.210526315789474	0.08	0.019	USEPA_MCL_Goal
344120118081301	radium-226	2008-01-31	1.1578947368421053	0.041	0.019	USEPA_MCL_Goal
344125118075801	radium-226	2008-02-25	0.8421052631578949	0.035	0.019	USEPA_MCL_Goal
344834118151401	radium-226	2008-01-29	0.894736842105263	0.036	0.019	USEPA_MCL_Goal
340152118273601	radium-226	2006-08-08	1.368421052631579	0.045	0.019	USEPA_MCL_Goal
340235118295901	radium-226	2006-08-10	1.4210526315789473	0.046	0.019	USEPA_MCL_Goal
344849117545801	radium-226	2008-02-28	3.1052631578947367	0.078	0.019	USEPA_MCL_Goal
344415118130301	radium-226	2008-03-17	2.3157894736842106	0.063	0.019	USEPA_MCL_Goal
343222117552901	radium-226	2008-02-07	1.4210526315789473	0.046	0.019	USEPA_MCL_Goal
343713117485101	radium-226	2008-04-07	1.6315789473684212	0.05	0.019	USEPA_MCL_Goal
341000118220001	radium-226	2005-06-08	1.736842105263158	0.052	0.019	USEPA_MCL_Goal
340900118170001	radium-226	2005-06-06	3.6842105263157894	0.089	0.019	USEPA_MCL_Goal
341100118130001	radium-226	2005-06-07	6.684210526315789	0.146	0.019	USEPA_MCL_Goal
341300118243801	radium-226	2005-06-16	3.421052631578948	0.084	0.019	USEPA_MCL_Goal
340800117460001	radium-226	2005-06-13	3.9473684210526314	0.094	0.019	USEPA_MCL_Goal
340700117560001	radium-226	2005-06-20	2.3684210526315788	0.064	0.019	USEPA_MCL_Goal
340900117550001	radium-226	2005-06-23	0.2105263157894737	0.023	0.019	USEPA_MCL_Goal
341200118240001	radium-226	2005-07-20	6.578947368421052	0.144	0.019	USEPA_MCL_Goal
340200118270001	radium-226	2006-08-07	53.736842105263165	1.04	0.019	USEPA_MCL_Goal
340400118240001	radium-226	2006-08-09	23.210526315789476	0.46	0.019	USEPA_MCL_Goal
335900118220001	radium-226	2006-11-15	20.05263157894737	0.4	0.019	USEPA_MCL_Goal
340400118230001	radium-226	2006-11-14	6.36842105263158	0.14	0.019	USEPA_MCL_Goal
344700118360001	radium-226	2008-01-31	1.368421052631579	0.045	0.019	USEPA_MCL_Goal
344000118250001	radium-226	2008-01-30	0.7894736842105264	0.034	0.019	USEPA_MCL_Goal
341844118294409	alpha-hch	2001-03-07	0.17948717948717952	0.0046	0.0039	CA_Inland_Health_DW
335112118090403	p,p'-dde	2000-08-14	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
335112118090404	p,p'-dde	2000-08-15	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
335112118090405	p,p'-dde	2000-08-16	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
335112118090406	p,p'-dde	2000-08-15	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
335943118042247	p,p'-dde	1999-07-22	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
340303117434701	p,p'-dde	2000-04-06	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
340333117431001	p,p'-dde	2000-04-06	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
340703117421901	p,p'-dde	2000-05-01	9.169491525423728	0.006	0.00059	CA_Inland_Health_DW
341844118294409	p,p'-dde	2001-03-07	4.084745762711864	0.003	0.00059	CA_Inland_Health_DW
340205118405301	p,p'-dde	1982-07-28	3219.338983050847	1.9	0.00059	CA_Inland_Health_DW
340205118405301	p,p'-dde	1988-08-04	3388.830508474576	2.0	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-dde	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-dde	1987-08-05	2371.881355932203	1.4	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-dde	1987-09-17	846.457627118644	0.5	0.00059	CA_Inland_Health_DW
340655118451801	p,p'-dde	1988-08-02	3049.8474576271183	1.8	0.00059	CA_Inland_Health_DW
342526118322101	p,p'-dde	1974-08-27	4914.254237288135	2.9	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1982-07-27	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1983-07-13	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1984-05-30	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1984-06-26	507.47457627118644	0.3	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1984-07-24	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1984-08-29	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1986-07-23	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1987-08-05	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1987-09-17	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-dde	1988-08-03	507.47457627118644	0.3	0.00059	CA_Inland_Health_DW
11105410	p,p'-dde	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105410	p,p'-dde	1988-08-03	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1983-07-13	507.47457627118644	0.3	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1984-05-30	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1984-06-26	846.457627118644	0.5	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1984-07-24	1015.9491525423729	0.6	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1987-08-05	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1987-09-17	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11105500	p,p'-dde	1988-08-02	846.457627118644	0.5	0.00059	CA_Inland_Health_DW
336626118255150	chlorpyrifos	2007-08-28	106.5	215.0	2.0	USEPA_HA_NonCancer
340205118405301	aldrin	1982-07-28	1249.0	0.1	8e-05	NAWQC_Health_WF
340205118405301	aldrin	1988-08-04	1249.0	0.1	8e-05	NAWQC_Health_WF
340248118352401	aldrin	1986-07-24	1249.0	0.1	8e-05	NAWQC_Health_WF
340248118352401	aldrin	1987-08-05	1249.0	0.1	8e-05	NAWQC_Health_WF
340248118352401	aldrin	1987-09-17	1249.0	0.1	8e-05	NAWQC_Health_WF
340655118451801	aldrin	1988-08-02	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1982-07-27	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1983-07-13	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1984-05-30	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1984-06-26	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1984-07-24	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1984-08-29	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1986-07-23	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1987-08-05	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1987-09-17	1249.0	0.1	8e-05	NAWQC_Health_WF
11104000	aldrin	1988-08-03	1249.0	0.1	8e-05	NAWQC_Health_WF
11105410	aldrin	1986-07-24	1249.0	0.1	8e-05	NAWQC_Health_WF
11105410	aldrin	1988-08-03	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1983-07-13	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1984-05-30	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1984-06-26	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1984-07-24	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1986-07-24	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1987-08-05	1249.0	0.1	8e-05	NAWQC_Health_WF
11105500	aldrin	1987-09-17	3748.999999999999	0.3	8e-05	NAWQC_Health_WF
11105500	aldrin	1988-08-02	1249.0	0.1	8e-05	NAWQC_Health_WF
335943118042247	lindane	1999-07-22	0.05263157894736847	0.02	0.019	CA_Inland_Health_DW
340205118405301	lindane	1982-07-28	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340205118405301	lindane	1988-08-04	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340248118352401	lindane	1986-07-24	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340248118352401	lindane	1987-08-05	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340248118352401	lindane	1987-09-17	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340655118451801	lindane	1988-08-02	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1982-07-27	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1983-07-13	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1984-05-30	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1984-06-26	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1984-07-24	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1984-08-29	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1986-07-23	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1987-08-05	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1987-09-17	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11104000	lindane	1988-08-03	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105410	lindane	1986-07-24	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105410	lindane	1988-08-03	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105500	lindane	1983-07-13	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105500	lindane	1984-05-30	14.789473684210526	0.3	0.019	CA_Inland_Health_DW
11105500	lindane	1984-06-26	14.789473684210526	0.3	0.019	CA_Inland_Health_DW
11105500	lindane	1984-07-24	20.05263157894737	0.4	0.019	CA_Inland_Health_DW
11105500	lindane	1986-07-24	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105500	lindane	1987-08-05	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105500	lindane	1987-09-17	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
11105500	lindane	1988-08-02	4.2631578947368425	0.1	0.019	CA_Inland_Health_DW
340205118405301	p,p'-ddd	1982-07-28	1806.2289156626505	1.5	0.00083	CA_Inland_Health_DW
340205118405301	p,p'-ddd	1988-08-04	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
340248118352401	p,p'-ddd	1986-07-24	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
340248118352401	p,p'-ddd	1987-08-05	360.4457831325301	0.3	0.00083	CA_Inland_Health_DW
340248118352401	p,p'-ddd	1987-09-17	360.4457831325301	0.3	0.00083	CA_Inland_Health_DW
340655118451801	p,p'-ddd	1988-08-02	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1982-07-27	480.9277108433735	0.4	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1983-07-13	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1984-05-30	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1984-06-26	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1984-07-24	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1984-08-29	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1986-07-23	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1987-08-05	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1987-09-17	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11104000	p,p'-ddd	1988-08-03	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105410	p,p'-ddd	1986-07-24	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105410	p,p'-ddd	1988-08-03	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1983-07-13	239.96385542168676	0.2	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1984-05-30	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1984-06-26	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1984-07-24	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1986-07-24	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1987-09-17	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
11105500	p,p'-ddd	1988-08-02	119.48192771084338	0.1	0.00083	CA_Inland_Health_DW
340205118405301	p,p'-ddt	1982-07-28	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
340205118405301	p,p'-ddt	1988-08-04	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-ddt	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-ddt	1987-08-05	1354.9322033898306	0.8	0.00059	CA_Inland_Health_DW
340248118352401	p,p'-ddt	1987-09-17	1015.9491525423729	0.6	0.00059	CA_Inland_Health_DW
340655118451801	p,p'-ddt	1988-08-02	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
342526118322101	p,p'-ddt	1974-08-27	5422.728813559323	3.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1982-07-27	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1983-07-13	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1984-05-30	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1984-06-26	1185.4406779661017	0.7	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1984-07-24	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1984-08-29	1524.4237288135594	0.9	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1986-07-23	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1987-08-05	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1987-09-17	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11104000	p,p'-ddt	1988-08-03	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105410	p,p'-ddt	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105410	p,p'-ddt	1988-08-03	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1983-07-13	676.9661016949153	0.4	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1984-05-30	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1984-06-26	1185.4406779661017	0.7	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1984-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1986-07-24	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1987-08-05	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1987-09-17	337.9830508474576	0.2	0.00059	CA_Inland_Health_DW
11105500	p,p'-ddt	1988-08-02	168.49152542372883	0.1	0.00059	CA_Inland_Health_DW
333420118060501	dieldrin	2006-08-30	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
334637118172701	dieldrin	2006-11-14	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
334704118192601	dieldrin	2006-11-16	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
334836118061201	dieldrin	2006-08-17	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
335112118090403	dieldrin	2000-08-14	6.142857142857144	0.001	0.00014	CA_Inland_Health_DW
335112118090404	dieldrin	2000-08-15	6.142857142857144	0.001	0.00014	CA_Inland_Health_DW
335112118090405	dieldrin	2000-08-16	6.142857142857144	0.001	0.00014	CA_Inland_Health_DW
335112118090406	dieldrin	2000-08-15	6.142857142857144	0.001	0.00014	CA_Inland_Health_DW
335209118082001	dieldrin	2006-08-15	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
335215118102001	dieldrin	2006-11-16	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
335302118072201	dieldrin	2006-08-29	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
335302118072201	dieldrin	2010-08-23	63.28571428571429	0.009	0.00014	CA_Inland_Health_DW
